,pro_id,name,cate,price,url,url_img,ecom
265,266,MSI Gaming Cyborg 14 A13VE i7 13620H (090VN),laptop,25.990.000₫,https://www.thegioididong.com/laptop/msi-cyborg-14-a13ve-i7-090vn,https://cdn.tgdd.vn/Products/Images/44/325586/msi-cyborg-14-a13ve-i7-090vn-thumb-600x600.jpg,thegioididong
266,267,Asus TUF Gaming F15 FX507VU i7 13620H (LP167W),laptop,26.490.000₫,https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507vu-i7-lp167w,https://cdn.tgdd.vn/Products/Images/44/320434/asus-tuf-gaming-f15-fx507vu-i7-lp167w-thumb-600x600.jpg,thegioididong
267,268,Lenovo ThinkBook 16 G7 Ultra 5 125U (21MS007GVN),laptop,20.790.000₫,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-5-21ms007gvn,https://cdn.tgdd.vn/Products/Images/44/326640/lenovo-thinkbook-16-g7-ultra-5-21ms007gvn-thumb-600x600.jpg,thegioididong
268,269,MSI Gaming GF63 Thin 12UCX i5 12450H (873VN),laptop,15.490.000₫,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-12ucx-i5-873vn,https://cdn.tgdd.vn/Products/Images/44/316940/msi-gaming-gf63-thin-12ucx-i5-873vn-glr-thumb-600x600.jpg,thegioididong
269,270,Acer Gaming Aspire 7 A715 76G 59MW i5 12450H (NH.QMYSV.001),laptop,15.690.000₫,https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-76g-59mw-i5-nhqmysv001,https://cdn.tgdd.vn/Products/Images/44/313176/acer-aspire-7-gaming-a715-76g-59mw-i5-nhqmysv001-thumb-600x600.jpg,thegioididong
270,271,MSI Gaming Stealth 14 AI Studio A1VFG Ultra 7 155H (085VN),laptop,46.990.000₫,https://www.thegioididong.com/laptop/msi-stealth-14-ai-studio-a1vfg-ultra-7-085vn,https://cdn.tgdd.vn/Products/Images/44/325588/msi-stealth-14-ai-studio-a1vfg-ultra-7-085vn-thumb-600x600.jpg,thegioididong
271,272,Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H (NH.QFHSV.003),laptop,21.190.000₫,https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,https://cdn.tgdd.vn/Products/Images/44/313332/acer-nitro-5-an515-58-769j-i7-nhqfhsv003-thumb-600x600.jpg,thegioididong
272,273,Dell Inspiron 15 3520 i5 1235U (71027003),laptop,15.390.000₫,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-71027003,https://cdn.tgdd.vn/Products/Images/44/321193/dell-inspiron-15-3520-i5-71027003-glr-thumb-600x600.jpg,thegioididong
273,274,Dell Inspiron 14 5440 Core 7 150U (N4I7204W1),laptop,23.990.000₫,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-n4i7204w1,https://cdn.tgdd.vn/Products/Images/44/325244/dell-inspiron-14-5440-core-7-n4i7204w1-thumb-600x600.jpg,thegioididong
274,275,HP 15 fd0304TU i3 1315U (A2NL5PA),laptop,10.490.000₫,https://www.thegioididong.com/laptop/hp-15-fd0304tu-i3-a2nl5pa?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/44/326051/hp-15-fd0304tu-i3-a2nl5pa-thumb-600x600.jpg,thegioididong
275,276,Asus Vivobook 15 OLED A1505VA i9 13900H (MA586WS),laptop,22.490.000₫,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i9-ma586ws?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/44/328950/asus-vivobook-15-oled-a1505va-i9-ma586ws-thumb-600x600.jpg,thegioididong
276,277,Asus TUF Gaming F15 FX507VU i7 13620H (LP186W),laptop,26.990.000₫,https://www.thegioididong.com/laptop/asus-fx507vu-i7-lp186w,https://cdn.tgdd.vn/Products/Images/44/327898/asus-fx507vu-i7-lp186w-120724-044307-600x600.jpg,thegioididong
277,278,iPad 9 WiFi,may-tinh-bang,7.090.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-gen-9,https://cdn.tgdd.vn/Products/Images/522/247517/iPad-9-wifi-trang-600x600.jpg,thegioididong
278,279,OPPO Pad Neo WiFi 6GB/128GB,may-tinh-bang,6.390.000₫,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb,,thegioididong
279,280,Samsung Galaxy Tab S10 Ultra 5G,may-tinh-bang,32.990.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-ultra,https://cdn.tgdd.vn/Products/Images/522/322132/samsung-galaxy-tab-s10-ultra-gray-thumb-600x600.jpg,thegioididong
280,281,TCL Tab 10L Gen 3 WiFi 4GB/64GB,may-tinh-bang,2.690.000₫,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10l-gen-3,,thegioididong
281,282,Samsung Galaxy Tab S10 Ultra WiFi 12GB/256GB,may-tinh-bang,29.990.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-ultra-wifi-256gb,,thegioididong
282,283,Lenovo Tab Plus WiFi 8GB/256GB,may-tinh-bang,6.790.000₫,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-plus-wifi-8gb-256gb,,thegioididong
283,284,Samsung Galaxy Tab S10+,may-tinh-bang,24.990.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-plus,https://cdn.tgdd.vn/Products/Images/522/322130/samsung-galaxy-tab-s10-plus-gray-thumb-600x600.jpg,thegioididong
284,285,Xiaomi Redmi Pad SE 8.7 WiFi 4GB/64GB,may-tinh-bang,2.690.000₫,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-4gb-64gb,,thegioididong
285,286,TCL Tab 10 Gen 2 4G 4GB/64GB,may-tinh-bang,2.990.000₫,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10-gen-2,,thegioididong
286,287,TCL Tab 11 WiFi 4GB/128GB,may-tinh-bang,3.390.000₫,https://www.thegioididong.com/may-tinh-bang/tcl-tab-11,,thegioididong
287,288,Samsung Galaxy Tab A9+,may-tinh-bang,5.990.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-5g,https://cdn.tgdd.vn/Products/Images/522/317623/samsung-galaxy-a9-plus-den-thumb-600x600.jpg,thegioididong
288,289,iPad Pro M4 11 inch WiFi,may-tinh-bang,27.490.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-11-inch-wifi-256gb,https://cdn.tgdd.vn/Products/Images/522/325513/ipad-pro-11-inch-m4-wifi-black-thumb-600x600.jpg,thegioididong
289,290,Samsung Galaxy Tab A9,may-tinh-bang,3.690.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-4g,https://cdn.tgdd.vn/Products/Images/522/317621/samsung-galaxy-tab-a9-den-thumb-600x600.jpg,thegioididong
290,291,Samsung Galaxy Tab S9 WiFi,may-tinh-bang,14.990.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9,https://cdn.tgdd.vn/Products/Images/522/303299/samsung-galaxy-tab-s9-grey-thumbnew-600x600.jpg,thegioididong
291,292,Xiaomi Redmi Pad Pro WiFi 6GB/128GB,may-tinh-bang,6.390.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-6gb-128gb,,thegioididong
292,293,iPad Air 6 M2 11 inch WiFi,may-tinh-bang,15.090.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-128gb,https://cdn.tgdd.vn/Products/Images/522/325501/ipad-air-11-inch-m2-wifi-blue-thumb-600x600.jpg,thegioididong
293,294,iPad Air 6 M2 13 inch 5G,may-tinh-bang,24.590.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-128gb,https://cdn.tgdd.vn/Products/Images/522/325525/ipad-air-13-inch-m2-lte-kem-thumb-600x600.jpg,thegioididong
294,295,"Masstel Tab 10.1"" 4G 3GB/32GB",may-tinh-bang,1.890.000₫,https://www.thegioididong.com/may-tinh-bang/masstel-tab-10-1,,thegioididong
295,296,Xiaomi POCO Pad WiFi 8GB/256GB,may-tinh-bang,6.690.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-poco-pad-8-256gb,,thegioididong
296,297,Samsung Galaxy Tab S9 5G,may-tinh-bang,16.990.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-5g-128gb,https://cdn.tgdd.vn/Products/Images/522/311062/samsung-galaxy-tab-s9-grey-thumbnew-600x600.jpg,thegioididong
297,298,Xiaomi Redmi Pad Pro WiFi 8GB/256GB,may-tinh-bang,8.090.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-8gb-256gb,,thegioididong
298,299,iPad Pro M4 13 inch 5G,may-tinh-bang,42.990.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-cellular-256gb,https://cdn.tgdd.vn/Products/Images/522/325534/ipad-pro-13-inch-m4-lte-sliver-thumb-600x600.jpg,thegioididong
299,300,iPad 10 WiFi,may-tinh-bang,8.990.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-gen-10,https://cdn.tgdd.vn/Products/Images/522/294103/iPad-Gen-10-sliver-thumb-600x600.jpg,thegioididong
300,301,Xiaomi Redmi Pad SE WiFi 4GB/128GB,may-tinh-bang,3.890.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se-4gb,,thegioididong
301,302,Xiaomi Redmi Pad Pro WiFi 8GB/128GB,may-tinh-bang,7.090.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-8gb-128gb,,thegioididong
302,303,Lenovo Tab M9,may-tinh-bang,2.790.000₫,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m9-wifi-4gb-64gb,https://cdn.tgdd.vn/Products/Images/522/328627/lenovo-tab-m9-xanh-thumb-600x600.jpg,thegioididong
303,304,OPPO Pad Neo 4G 8GB/128GB,may-tinh-bang,7.690.000₫,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo,,thegioididong
304,305,Samsung Galaxy Tab S9 FE WiFi series,may-tinh-bang,8.490.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-fe,https://cdn.tgdd.vn/Products/Images/522/309818/galaxy-tab-s9-fe-xanh-mint-thumb-600x600.jpg,thegioididong
305,306,TCL Tab 10L Gen 2 WiFi 3GB/32GB,may-tinh-bang,1.990.000₫,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10l-gen-2,,thegioididong
306,307,Xiaomi Redmi Pad SE WiFi 6GB/128GB,may-tinh-bang,4.490.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se,,thegioididong
307,308,OPPO Pad Air WiFi 4GB/64GB,may-tinh-bang,4.290.000₫,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air,https://cdn.tgdd.vn/Products/Images/522/281821/OPPO-pad-thumb-x%C3%A1m-600x600.jpg,thegioididong
308,309,Xiaomi Redmi Pad SE WiFi 8GB/256GB,may-tinh-bang,5.290.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se-8gb,https://cdn.tgdd.vn/Products/Images/522/315622/xiaomi-redmi-pad-se-tim-thumb-600x600.jpeg,thegioididong
309,310,Xiaomi Redmi Pad SE 8.7 4G 4GB/128GB,may-tinh-bang,4.190.000₫,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-4g-4gb-128gb,https://cdn.tgdd.vn/Products/Images/522/328523/redmi-pad-se-8-7-wifi-green-thumb-600x600.jpg,thegioididong
310,311,Xiaomi Redmi Pad SE 8.7 4G 6GB/128GB,may-tinh-bang,4.690.000₫,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-4g-6gb-128gb,https://cdn.tgdd.vn/Products/Images/522/328524/redmi-pad-se-8-7-wifi-blue-thumb-600x600.jpg,thegioididong
311,312,iPad mini 7 WiFi 256GB,may-tinh-bang,16.490.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi-256gb,https://cdn.tgdd.vn/Products/Images/522/331230/ipad-mini-7-wifi-purple-thumb-600x600.jpg,thegioididong
312,313,Xiaomi Pad 6 WiFi 8GB/256GB,may-tinh-bang,8.990.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-6,https://cdn.tgdd.vn/Products/Images/522/309848/xiaomi-pad-6-grey-thumb-600x600.jpg,thegioididong
313,314,Samsung Galaxy Tab S6 Lite 2024 4G 4GB/64GB,may-tinh-bang,7.490.000₫,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s6-lite-2024,https://cdn.tgdd.vn/Products/Images/522/322134/samsung-galaxy-tab-s6-lite-2024-grey-thumb-600x600.jpg,thegioididong
314,315,iPad 10 5G 64GB,may-tinh-bang,13.190.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-10-wifi-cellular-64gb,https://cdn.tgdd.vn/Products/Images/522/295453/ipad-10-wifi-cellular-pink-thumb-600x600.jpeg,thegioididong
315,316,Xiaomi Redmi Pad SE 8.7 WiFi 4GB/128GB,may-tinh-bang,3.190.000₫,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-4gb-128gb,https://cdn.tgdd.vn/Products/Images/522/328521/redmi-pad-se-8-7-wifi-green-thumb-600x600.jpg,thegioididong
316,317,HONOR Pad X9 WiFi 4GB/128GB,may-tinh-bang,4.190.000₫,https://www.thegioididong.com/may-tinh-bang/honor-pad-x9,https://cdn.tgdd.vn/Products/Images/522/318353/honor-pad-x9-thumb-1-600x600.jpg,thegioididong
317,318,iPad Air 6 M2 13 inch WiFi,may-tinh-bang,20.840.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-128gb,https://cdn.tgdd.vn/Products/Images/522/325506/ipad-air-13-inch-m2-wifi-purple-thumb-600x600.jpg,thegioididong
318,319,Xiaomi Pad 6S Pro 8GB/256GB,may-tinh-bang,13.490.000₫,https://www.thegioididong.com/may-tinh-bang/xiaomi-mi-pad-6s-pro,https://cdn.tgdd.vn/Products/Images/522/322133/xiaomi-mi-pad-6s-pro-grey-thumb-600x600.jpg,thegioididong
319,320,iPad Pro M4 11 inch 5G 256GB,may-tinh-bang,32.990.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-11-inch-wifi-cellular-256gb,https://cdn.tgdd.vn/Products/Images/522/325529/ipad-pro-11-inch-m4-lte-black-thumb-600x600.jpg,thegioididong
320,321,Xiaomi Redmi Pad SE 8.7 WiFi 6GB/128GB,may-tinh-bang,3.490.000₫,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-6gb-128gb,https://cdn.tgdd.vn/Products/Images/522/328522/redmi-pad-se-8-7-wifi-blue-thumb-600x600.jpg,thegioididong
321,322,OPPO Pad 2 WiFi 8GB/256GB,may-tinh-bang,9.690.000₫,https://www.thegioididong.com/may-tinh-bang/oppo-pad-2,https://cdn.tgdd.vn/Products/Images/522/303146/oppo-pad-2-thumb-600x600.jpeg,thegioididong
322,323,OPPO Pad Air WiFi 4GB/128GB,may-tinh-bang,5.190.000₫,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air-128gb,https://cdn.tgdd.vn/Products/Images/522/305838/oppo-pad-air-128gb-thumbnew-600x600.jpeg,thegioididong
323,324,iPad Pro M4 13 inch WiFi,may-tinh-bang,36.790.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-256gb,https://cdn.tgdd.vn/Products/Images/522/325517/ipad-pro-13-inch-m4-wifi-sliver-thumb-600x600.jpg,thegioididong
324,325,Lenovo Tab M11 4G 4GB/128GB,may-tinh-bang,5.190.000₫,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m11-4g,https://cdn.tgdd.vn/Products/Images/522/326644/lenovo-tab-m11-4g-grey-thumb-600x600.jpg,thegioididong
325,326,Lenovo Tab M11 WiFi 4GB/128GB,may-tinh-bang,4.690.000₫,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m11-wifi,https://cdn.tgdd.vn/Products/Images/522/326643/lenovo-tab-m11-grey-thumb-600x600.jpg,thegioididong
326,327,iPad 9 4G 64GB,may-tinh-bang,10.390.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-9-wifi-cellular-64gb,https://cdn.tgdd.vn/Products/Images/522/250731/iPad-9-5G-trang-600x600.jpg,thegioididong
327,328,Lenovo Tab M11 4G 8GB/128GB,may-tinh-bang,6.390.000₫,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m11-4g-8gb-128gb,https://cdn.tgdd.vn/Products/Images/522/326849/lenovo-tab-m11-grey-thumb-600x600.jpg,thegioididong
328,329,iPad mini 7 5G,may-tinh-bang,17.990.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g,https://cdn.tgdd.vn/Products/Images/522/331232/ipad-mini-7-5g-grey-thumb-600x600.jpg,thegioididong
329,330,iPad Air 6 M2 11 inch 5G,may-tinh-bang,19.290.000₫,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-128gb,https://cdn.tgdd.vn/Products/Images/522/325521/ipad-air-11-inch-m2-lte-grey-thumb-600x600.jpg,thegioididong
330,331,Lenovo Tab M11 4G 4GB/64GB,may-tinh-bang,5.390.000₫,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m11-4g-4gb-64gb,https://cdn.tgdd.vn/Products/Images/522/326848/lenovo-tab-m11-grey-thumb-600x600.jpg,thegioididong
331,332,OPPO Pad 3 Pro 12GB/256GB,may-tinh-bang,-1,https://www.thegioididong.com/may-tinh-bang/oppo-pad-3-pro,https://cdn.tgdd.vn/Products/Images/522/332555/oppo-pad-3-pro-thumb-600x600.jpg,thegioididong
